PUBLICATION_ID|YEAR|PUBLICATION_NUMBER|TITLE_FRENCH|TITLE_ENGLISH|URL_FRENCH|URL_ENGLISH|DATE_PUBLISHED|PDF|TAXONOMY|SERIES|DESCRIPTION_E|DESCRIPTION_F|URL_INUKTITUT
13304|2014|2014/048|Conditions océanographiques des zones de salmoniculture, en particulier les facteurs susceptibles d'avoir une incidence sur la biologie et l'écologie du pou du poisson (Lepeophtherius salmonis et Caligus sp.) et la lutte contre celui-ci.;|Oceanographic conditions of salmon farming areas with attention to those factors that may influence the biology and ecology of sea lice, Lepeophtherius salmonis and Caligus spp., and their control|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/2014/2014_048-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2014/2014_048-eng.html|01-MAY-15|||4|Aquaculture, Economics and Industry, Nature and Environment, Culture of aquatic animals or plants, Aquatic agriculture, Aquiculture, Agriculture, Fish farming, Sustainable Fisheries and Aquaculture (SFA)|Aquaculture, Économie et Industrie, Nature et environnement, Culture d'espèces aquatiques, animales ou végétales, Activité aquacole, Aquiculture, Élevage aquacole, Agriculture, Pisciculture, Pêches et aquaculture durables (PAD)|
13365|2015|2015/033|Identification de l'habitat essentiel du chabot côtier (Cottus aleuticus) (population du lac Cultus) |Identification of critical habitat for Coastrange Sculpin (Cultus Population) (Cottus aleuticus)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/2015/2015_033-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/2015/2015_033-eng.html|26-JUN-15|||4|Species at risk, Species at Risk Act (SARA), Nature and Environment, Endangered species, environmental protection, wildlife protection, Healthy & Productive Aquatic Ecosystem (HAPAE), Coastrange Sculpin, Cultus Pygmy Sculpin, Cottus aleuticus|Espèce en péril, Loi sur les espèces en péril (LEP), Nature et environnement, espèce manacée, protection de l'environnement, protection des espèces naturelles, Écosystèmes aquatiques sains et productifs (EASP), chabot côtier, chabot pygmée, Cottus aleuticus|
13611|2016|2016/029|Mise à jour de l'état du stock des populations de saumon de l'Atlantique des ZPS 19 à 21 et 23|Stock Status Update of Atlantic Salmon in Salmon Fishing Areas (SFAs) 19-21 and 23|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2016/2016_029-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2016/2016_029-eng.html|12-MAY-16|||6|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Atlantic Salmon, Salmo salar|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), Saumon atlantique, Salmo salar|
13637|2016|2016/007|Estimations de l'abondance et totaux autorisées des prélèvements de morse de l'Atlantique (Odobenus rosmarus rosmarus) dans le bassin de Foxe
|Estimates of abundance and total allowable removals for Atlantic walrus (Odobenus rosmarus rosmarus) in Foxe Basin
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2016/2016_007-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2016/2016_007-eng.html|09-JUN-16|||7|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Atlantic walrus, Odobenus rosmarus|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), morse de l'Atlantique, Odobenus rosmarus|http://waves-vagues.dfo-mpo.gc.ca/Library/365442inu.pdf
13681|2016|2016/027|Compte rendu de l'examen par les pairs de la région du Pacifique sur l'Élaboration du modèle d'exploitation de la morue charbonnière (Anoplopoma fimbria) en Colombie-Britannique, au Canada; le 20 janvier 2016
|Proceedings of the Pacific regional peer review on A revised operating model for Sablefish (Anoplopoma fimbria) in British Columbia, Canada; January 20, 2016
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2016/2016_027-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2016/2016_027-eng.html|25-AUG-16|||3|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Sablefish, Anoplopoma fimbria|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), morue charbonnière, Anoplopoma fimbria|
13305|2014|2014/110|Évaluation du cadre pour la pêche du pétoncle dans la ZPP 29 Ouest|Framework assessment for SFA 29 West scallop fishery|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/2014/2014_110-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/2014/2014_110-eng.html|01-MAY-15|||4|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Framework, scallop, sea scallop, Placopecten magellanicus, molluscs|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), Évaluation cadre, pétoncle géant, Placopecten magellanicus, mollusques|
13306|2015|2015/006|Évaluation de la durabilité d'un système de limites flexibles de captures de narvals (Monodon monoceros)|Evaluation of the sustainability of a flexible system of total allowable annual catches of narwhals (Monodon monoceros)|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/2015/2015_006-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_006-eng.html|01-MAY-15|||4|Species at risk, Species at Risk Act (SARA), Nature and Environment, Endangered species, environmental protection, wildlife protection, Healthy & Productive Aquatic Ecosystem (HAPAE), Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), narwhal, Monodon monoceros, marine mammals|Espèce en péril, Loi sur les espèces en péril (LEP), Nature et environnement, espèce manacée, protection de l'environnement, protection des espèces naturelles, Écosystèmes aquatiques sains et productifs (EASP), Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), narval, Monodon monoceros, mammifères marins|
13548|2016|2016/016|Modèles et prévisions de croissance du poids selon l'âge de la morue du Nord (Gadus morhua)|Weight-at-age growth models and forecasts for Northern cod (Gadus morhua)|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_016-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_016-eng.html|18-FEB-16|||4|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Atlantic Cod, Gadus morhua|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), morue franche, Gadus morhua|
13575|2016|2016/008|Compte rendu de l'examen par des pairs régional sur l'évaluation de l'état du stock de morue franche (Gadus morhua) du sud du golfe du Saint-Laurent (division 4T-4Vn de l'OPANO (Nov. - Avril)) jusqu'en 2014; le 12 mars 2015|Proceedings of the regional advisory peer review meeting of the Assessment of Atlantic Cod (Gadus morhua) of the southern Gulf of St. Lawrence (NAFO Div. 4T-4Vn (Nov. - April)) to 2014; March 12, 2015|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2016/2016_008-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2016/2016_008-eng.html|24-MAR-16|||3|||
13576|2016|2016/005|Résumé des relevés acoustiques sur le hareng effectués en 2013 et 2014 dans les divisions 4VWX de l'Organisation des pêches de l'Atlantique Nord-Ouest (OPANO) |Summary of the 2013 and 2014 Herring Acoustic Surveys in NAFO Divisions 4VWX|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_005-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_005-eng.html|24-MAR-16|||4|||
13603|2016|2016/029|Caractéristiques biologiques et dynamique des populations de saumon de l'Atlantique (Salmo salar) de la rivière Miramichi, au Nouveau-Brunswick (Canada) |Biological characteristics and population dynamics of Atlantic Salmon (Salmo salar) from the Miramichi River, New Brunswick, Canada|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_029-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_029-eng.html|05-MAY-16|||4|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Aquaculture, Economics and Industry, Nature and Environment, Culture of aquatic animals or plants, Aquatic agriculture, Aquiculture, Agriculture, Fish farming, Sustainable Fisheries and Aquaculture (SFA), Atlantic Salmon, Salmo salar|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), Aquaculture, Économie et Industrie, Nature et environnement, Culture d'espèces aquatiques, animales ou végétales, Activité aquacole, Aquiculture, Élevage aquacole, Agriculture, Pisciculture, Pêches et aquaculture durables (PAD), Saumon atlantique, Salmo salar|
13699|2016|2016/052|Définition et caractérisation de l'habitat du béluga (Delphinapterus leucas) de l'estuaire du Saint-Laurent selon une approche écosystémique
|Definition and characterisation of the St. Lawrence Estuary beluga (Delphinapterus leucas) habitat following an ecosystemic approach
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_052-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_052-eng.html|08-SEP-16|||4|Species at risk, Species at Risk Act (SARA), Nature and Environment, Endangered species, environmental protection, wildlife protection, Healthy & Productive Aquatic Ecosystem (HAPAE), Oceans Habitat, Nature and Environment, Natural Habitats, Wildlife, Oceanography, Healthy & Productive Aquatic Ecosystem (HAPAE)|Espèce en péril, Loi sur les espèces en péril (LEP), Nature et environnement, espèce manacée, protection de l'environnement, protection des espèces naturelles, Écosystèmes aquatiques sains et productifs (EASP), Océans Habitat, Nature et environnement, Habitat naturel, faune, Océanographie, Écosystèmes aquatiques sains et productifs (EASP)|
13831|2017|2017/004|Évaluation du crabe des neiges (Chionoecetes opilio) du sud du golfe du Saint-Laurent (zones 12, 19, 12E et 12F) jusqu’en 2016 et avis pour la pêche de 2017|Assessment of snow crab (Chionoecetes opilio) in the southern Gulf of St. Lawrence (Areas 12, 19, 12E and 12F) to 2016 and advice for the 2017 fishery|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2017/2017_004-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2017/2017_004-eng.html|09-FEB-17|||7|||
13876|2017|2017/005|Situation du brosme (Brosme brosme) dans les divisions 4VWX5Z de l'OPANO au regard du cadre de l'approche de précaution|Status of Cusk (Brosme brosme) in NAFO Divisions 4VWX5Z Under the Precautionary Approach Framework|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2017/2017_005-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2017/2017_005-eng.html|24-APR-17|||6|||
13880|2017|2017/015|Homard (Homarus americanus) de la zone de pêche au homard 41 (4X + 5Zc) : mise à jour de l'état du stock de 2016|Lobster (Homarus americanus) in Lobster Fishing Area 41 (4X + 5Zc): 2016 Stock Status Update|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2017/2017_015-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2017/2017_015-eng.html|25-APR-17|||6|||
13303|2013|2013/039|Compte rendu du processus zonal d'avis scientifique sur l'utilisation des données de repérage par satellite pour délimiter l'habitat important de la tortue luth (Dermochelys coriacea); le 29 février et le 1 mars 2012|Proceedings of the Zonal Science Advisory Process on Using Satellite Tracking Data to Define Important Habitat for Leatherback Sea Turtle (Dermochelys coriacea); 29 February - 1 March 2012|http://www.dfo-mpo.gc.ca/csas-sccs/publications/pro-cr/2013/2013_039-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2013/2013_039-eng.html|01-MAY-15|||3|Species at risk, Species at Risk Act (SARA), Nature and Environment, Endangered species, environmental protection, wildlife protection, Healthy & Productive Aquatic Ecosystem (HAPAE)|Espèce en péril, Loi sur les espèces en péril (LEP), Nature et environnement, espèce manacée, protection de l'environnement, protection des espèces naturelles, Écosystèmes aquatiques sains et productifs (EASP)|
13319|2015|2015/018|Mise à jour de l'évaluation du stock de morue du Nord (divisions 2J3KL)|Northern (NAFODivs. 2J3KL) Cod Stock Update|http://www.dfo-mpo.gc.ca/csas-sccs/publications/scr-rs/2015/2015_018-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/scr-rs/2015/2015_018-eng.html|08-MAY-15|||6|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Atlantic Cod, Gadus morhua|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), morue franche, Gadus morhua|
13330|2015|2015/022|Examen technique des effets prévus et des mesures d'atténuation proposées du bruit sous-marin et des collisions avec des navires sur les mammifères marins présentés dans la demande d'installation de décembre 2013 relative au projet d'agrandissement de Trans Mountain et dans ses documents connexes|Technical review of predicted effects and proposed mitigation of underwater noise and potential vessel strikes on marine mammals, from the December 2013 Facilities Application and supplemental information for the Trans Mountain Expansion Project|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2015/2015_022-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2015/2015_022-eng.html|25-MAY-15|||6|Oceans Habitat, Nature and Environment, Natural Habitats, Wildlife, Oceanography, Healthy & Productive Aquatic Ecosystem (HAPAE)|Océans Habitat, Nature et environnement, Habitat naturel, faune, Océanographie, Écosystèmes aquatiques sains et productifs (EASP)|
13351|2015|2015/023|Évaluation du stock de flétan atlantique du golfe du Saint-Laurent (4RST) pour 2013 et 2014|Stock Assessment of Atlantic Halibut of the Gulf of St. Lawrence (NAFO Divisions 4RST) for 2013 and 2014|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2015/2015_023-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2015/2015_023-eng.html|05-JUN-15|||7|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Atlantic Halibut, Hippoglossus hippoglossus|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), Flétan Atlantique, Hippoglossus hippoglossus|
13474|2015|2015/025|Zone d’intérêt Anguniaqvia Niqiqyuam : indicateurs, protocoles et stratégies de surveillance|Anguniaqvia Niqiqyuam Area of Interest: monitoring indicators, protocols and strategies|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2015/2015_025-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2015/2015_025-eng.html|14-DEC-15|||7|||
13475|2015|2015/063|Évaluation des stocks de mactre de Stimpson (Mactromeris polynyma) des eaux côtières du Québec en 2014|Assessment of the Stimpson’s surfclam stocks of Quebec coastal waters in 2014|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_063-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_063-eng.html|14-DEC-15|||4|||
13477|2015|2015/064|Transport et dispersion des agents thérapeutiques des bains contre le pou du poisson à partir des parcs en filet et des bateaux viviers des installations salmonicoles|Transport and dispersal of sea lice bath therapeutants from salmon farm net-pens and well-boats|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_064-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_064-eng.html|14-DEC-15|||4|||
13478|2015|2015/041|Évaluation du stock de morue du nord du golfe du Saint-Laurent (3Pn, 4RS) en 2014|Assessment of the northern Gulf of St. Lawrence (3Pn, 4RS) cod stock in 2014|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2015/2015_041-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2015/2015_041-eng.html|14-DEC-15|||7|||
13479|2015|2015/065|Évaluation du cadre et mise à jour de 2013 selon un modèle de population axé sur les étapes pour l'aiguillat commun (Squalus acanthias) dans l'Atlantique Nord&#8209;Ouest|Framework Assessment and 2013 Update using a Stage-based Population Model for Spiny Dogfish (Squalus acanthias) in the Northwest Atlantic|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_065-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_065-eng.html|14-DEC-15|||4|||
13619|2016|2016/043|Modélisation de l'habitat à l'appui du rétablissement des populations de fouille-roche gris (Percina copelandi) dans la rivière Trent, en Ontario|Habitat Modelling in Support of the Recovery of Channel Darter (Percina copelandi) Populations along the Trent River, Ontario|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_043-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_043-eng.html|19-MAY-16|||4|Oceans Habitat, Nature and Environment, Natural Habitats, Wildlife, Oceanography, Healthy & Productive Aquatic Ecosystem (HAPAE)|Océans Habitat, Nature et environnement, Habitat naturel, faune, Océanographie, Écosystèmes aquatiques sains et productifs (EASP)|
